image_path,x,y,w,h,class_id,class_name,signal_state
raw_frames\frame_00171_jpg.rf.bbbc6d2b9d769f8a880d616ae2e12381.jpg,237,273,34,99,0,compliant_vehicle,red
raw_frames\frame_00171_jpg.rf.bbbc6d2b9d769f8a880d616ae2e12381.jpg,275,292,75,188,0,compliant_vehicle,red
raw_frames\frame_00171_jpg.rf.bbbc6d2b9d769f8a880d616ae2e12381.jpg,349,285,29,106,0,compliant_vehicle,red
raw_frames\frame_00171_jpg.rf.bbbc6d2b9d769f8a880d616ae2e12381.jpg,395,274,43,134,0,compliant_vehicle,red
raw_frames\frame_00172_jpg.rf.04805d3a53e035d1f13e85b569778536.jpg,238,272,30,96,0,compliant_vehicle,red
raw_frames\frame_00172_jpg.rf.04805d3a53e035d1f13e85b569778536.jpg,269,292,74,180,0,compliant_vehicle,red
raw_frames\frame_00172_jpg.rf.04805d3a53e035d1f13e85b569778536.jpg,346,292,29,89,0,compliant_vehicle,red
raw_frames\frame_00172_jpg.rf.04805d3a53e035d1f13e85b569778536.jpg,392,293,30,119,0,compliant_vehicle,red
raw_frames\frame_00174_jpg.rf.c850a1e8dad0fb529ee179c016970222.jpg,236,266,36,112,0,compliant_vehicle,red
raw_frames\frame_00174_jpg.rf.c850a1e8dad0fb529ee179c016970222.jpg,281,294,56,213,0,compliant_vehicle,red
raw_frames\frame_00174_jpg.rf.c850a1e8dad0fb529ee179c016970222.jpg,350,290,32,117,0,compliant_vehicle,red
raw_frames\frame_00174_jpg.rf.c850a1e8dad0fb529ee179c016970222.jpg,387,278,33,154,0,compliant_vehicle,red
raw_frames\frame_00175_jpg.rf.8b1c2042bc37b15813be7a54fcdfe4a1.jpg,237,266,62,127,0,compliant_vehicle,red
raw_frames\frame_00175_jpg.rf.8b1c2042bc37b15813be7a54fcdfe4a1.jpg,276,325,74,158,0,compliant_vehicle,red
raw_frames\frame_00175_jpg.rf.8b1c2042bc37b15813be7a54fcdfe4a1.jpg,343,270,30,124,0,compliant_vehicle,red
raw_frames\frame_00175_jpg.rf.8b1c2042bc37b15813be7a54fcdfe4a1.jpg,381,259,40,150,0,compliant_vehicle,red
raw_frames\frame_00176_jpg.rf.393ea212b6f10a736dcfecc9813d08d6.jpg,215,300,32,89,0,compliant_vehicle,red
raw_frames\frame_00176_jpg.rf.393ea212b6f10a736dcfecc9813d08d6.jpg,256,285,24,90,0,compliant_vehicle,red
raw_frames\frame_00176_jpg.rf.393ea212b6f10a736dcfecc9813d08d6.jpg,364,284,41,66,0,compliant_vehicle,red
raw_frames\frame_00176_jpg.rf.393ea212b6f10a736dcfecc9813d08d6.jpg,277,313,89,166,0,compliant_vehicle,red
raw_frames\frame_00176_jpg.rf.6b1b3ddfeae43f2f8876946e1c441ae6.jpg,238,280,30,89,0,compliant_vehicle,red
raw_frames\frame_00176_jpg.rf.6b1b3ddfeae43f2f8876946e1c441ae6.jpg,336,274,35,109,0,compliant_vehicle,red
raw_frames\frame_00176_jpg.rf.6b1b3ddfeae43f2f8876946e1c441ae6.jpg,392,290,34,103,0,compliant_vehicle,red
raw_frames\frame_00176_jpg.rf.6b1b3ddfeae43f2f8876946e1c441ae6.jpg,277,320,80,160,0,compliant_vehicle,red
raw_frames\frame_00177_jpg.rf.6c637625c0595aeaa46b3c2c54c478e8.jpg,212,287,36,101,0,compliant_vehicle,red
raw_frames\frame_00177_jpg.rf.6c637625c0595aeaa46b3c2c54c478e8.jpg,253,278,34,116,0,compliant_vehicle,red
raw_frames\frame_00177_jpg.rf.6c637625c0595aeaa46b3c2c54c478e8.jpg,370,257,25,109,0,compliant_vehicle,red
raw_frames\frame_00177_jpg.rf.6c637625c0595aeaa46b3c2c54c478e8.jpg,286,323,79,150,0,compliant_vehicle,red
raw_frames\frame_00177_jpg.rf.85457c6d52a5550d5b4837622c8d749a.jpg,236,275,35,88,0,compliant_vehicle,red
raw_frames\frame_00177_jpg.rf.85457c6d52a5550d5b4837622c8d749a.jpg,342,279,39,91,0,compliant_vehicle,red
raw_frames\frame_00177_jpg.rf.85457c6d52a5550d5b4837622c8d749a.jpg,379,287,42,97,0,compliant_vehicle,red
raw_frames\frame_00177_jpg.rf.85457c6d52a5550d5b4837622c8d749a.jpg,266,318,90,157,0,compliant_vehicle,red
raw_frames\frame_00179_jpg.rf.626cf08e084df9933a4615955e296224.jpg,215,293,41,96,0,compliant_vehicle,red
raw_frames\frame_00179_jpg.rf.626cf08e084df9933a4615955e296224.jpg,256,285,37,83,0,compliant_vehicle,red
raw_frames\frame_00179_jpg.rf.626cf08e084df9933a4615955e296224.jpg,293,335,75,147,0,compliant_vehicle,red
raw_frames\frame_00179_jpg.rf.626cf08e084df9933a4615955e296224.jpg,364,275,35,95,0,compliant_vehicle,red
raw_frames\frame_00179_jpg.rf.7a58234f88b906667fc8f7063535622d.jpg,238,276,32,91,0,compliant_vehicle,red
raw_frames\frame_00179_jpg.rf.7a58234f88b906667fc8f7063535622d.jpg,278,324,69,153,0,compliant_vehicle,red
raw_frames\frame_00179_jpg.rf.7a58234f88b906667fc8f7063535622d.jpg,337,289,42,90,0,compliant_vehicle,red
raw_frames\frame_00179_jpg.rf.7a58234f88b906667fc8f7063535622d.jpg,388,283,44,122,0,compliant_vehicle,red
raw_frames\frame_00180_jpg.rf.4aed502fe2445fc83ff1e3a794897640.jpg,239,262,37,101,0,compliant_vehicle,red
raw_frames\frame_00180_jpg.rf.4aed502fe2445fc83ff1e3a794897640.jpg,279,298,69,198,0,compliant_vehicle,red
raw_frames\frame_00180_jpg.rf.4aed502fe2445fc83ff1e3a794897640.jpg,349,296,24,99,0,compliant_vehicle,red
raw_frames\frame_00180_jpg.rf.4aed502fe2445fc83ff1e3a794897640.jpg,380,291,45,102,0,compliant_vehicle,red
raw_frames\frame_00180_jpg.rf.7cfe63bfbbf843ea97e8795530584d47.jpg,211,287,44,98,0,compliant_vehicle,red
raw_frames\frame_00180_jpg.rf.7cfe63bfbbf843ea97e8795530584d47.jpg,256,293,29,79,0,compliant_vehicle,red
raw_frames\frame_00180_jpg.rf.7cfe63bfbbf843ea97e8795530584d47.jpg,290,329,82,149,0,compliant_vehicle,red
raw_frames\frame_00180_jpg.rf.7cfe63bfbbf843ea97e8795530584d47.jpg,366,274,40,88,0,compliant_vehicle,red
raw_frames\frame_00181_jpg.rf.7538ea86b025d3e867ec956a8d9f2cb9.jpg,231,263,45,103,0,compliant_vehicle,red
raw_frames\frame_00181_jpg.rf.7538ea86b025d3e867ec956a8d9f2cb9.jpg,276,319,71,149,0,compliant_vehicle,red
raw_frames\frame_00181_jpg.rf.7538ea86b025d3e867ec956a8d9f2cb9.jpg,337,287,41,93,0,compliant_vehicle,red
raw_frames\frame_00181_jpg.rf.7538ea86b025d3e867ec956a8d9f2cb9.jpg,377,290,58,93,0,compliant_vehicle,red
raw_frames\frame_00183_jpg.rf.860b4e846efcc83d9f7869a3ed2d6a85.jpg,235,267,36,94,0,compliant_vehicle,red
raw_frames\frame_00183_jpg.rf.860b4e846efcc83d9f7869a3ed2d6a85.jpg,273,322,80,150,0,compliant_vehicle,red
raw_frames\frame_00183_jpg.rf.860b4e846efcc83d9f7869a3ed2d6a85.jpg,341,285,42,83,0,compliant_vehicle,red
raw_frames\frame_00183_jpg.rf.860b4e846efcc83d9f7869a3ed2d6a85.jpg,386,293,35,92,0,compliant_vehicle,red
raw_frames\frame_00184_jpg.rf.4fb7064b0a470dea179c069b11e573d4.jpg,223,289,38,87,0,compliant_vehicle,red
raw_frames\frame_00184_jpg.rf.4fb7064b0a470dea179c069b11e573d4.jpg,258,279,33,94,0,compliant_vehicle,red
raw_frames\frame_00184_jpg.rf.4fb7064b0a470dea179c069b11e573d4.jpg,358,262,45,76,0,compliant_vehicle,red
raw_frames\frame_00184_jpg.rf.4fb7064b0a470dea179c069b11e573d4.jpg,284,320,87,137,0,compliant_vehicle,red
raw_frames\frame_00184_jpg.rf.f966012b1e859c95ce350ffafd77d2e0.jpg,275,311,70,139,0,compliant_vehicle,red
raw_frames\frame_00184_jpg.rf.f966012b1e859c95ce350ffafd77d2e0.jpg,342,285,34,67,0,compliant_vehicle,red
raw_frames\frame_00184_jpg.rf.f966012b1e859c95ce350ffafd77d2e0.jpg,395,289,36,97,0,compliant_vehicle,red
raw_frames\frame_00184_jpg.rf.f966012b1e859c95ce350ffafd77d2e0.jpg,452,343,34,89,0,compliant_vehicle,red
raw_frames\frame_00184_jpg.rf.f966012b1e859c95ce350ffafd77d2e0.jpg,242,250,35,100,1,violating_vehicle,red
raw_frames\frame_00186_jpg.rf.52c6f365ac566c7ad80027eb6f1caf41.jpg,,,,,,no_box,unknown
raw_frames\frame_00187_jpg.rf.01d0f80b59a545d95cd0955fa9582ff9.jpg,334,239,39,69,0,compliant_vehicle,green
raw_frames\frame_00187_jpg.rf.01d0f80b59a545d95cd0955fa9582ff9.jpg,378,265,38,85,0,compliant_vehicle,green
raw_frames\frame_00187_jpg.rf.01d0f80b59a545d95cd0955fa9582ff9.jpg,422,264,23,69,0,compliant_vehicle,green
raw_frames\frame_00187_jpg.rf.01d0f80b59a545d95cd0955fa9582ff9.jpg,290,319,66,139,0,compliant_vehicle,green
raw_frames\frame_00187_jpg.rf.01d0f80b59a545d95cd0955fa9582ff9.jpg,222,236,32,59,0,compliant_vehicle,green
raw_frames\frame_00187_jpg.rf.99c3e18edfc86a7768a1c5652c8bf6a3.jpg,182,256,35,86,0,compliant_vehicle,green
raw_frames\frame_00187_jpg.rf.99c3e18edfc86a7768a1c5652c8bf6a3.jpg,223,266,35,81,0,compliant_vehicle,green
raw_frames\frame_00187_jpg.rf.99c3e18edfc86a7768a1c5652c8bf6a3.jpg,269,216,31,79,0,compliant_vehicle,green
raw_frames\frame_00187_jpg.rf.99c3e18edfc86a7768a1c5652c8bf6a3.jpg,379,232,38,67,0,compliant_vehicle,green
raw_frames\frame_00188_jpg.rf.4f2bc31be158239edd9b162b6c482a22.jpg,203,244,16,55,0,compliant_vehicle,green
raw_frames\frame_00188_jpg.rf.4f2bc31be158239edd9b162b6c482a22.jpg,223,257,33,73,0,compliant_vehicle,green
raw_frames\frame_00188_jpg.rf.4f2bc31be158239edd9b162b6c482a22.jpg,272,210,37,92,0,compliant_vehicle,green
raw_frames\frame_00188_jpg.rf.4f2bc31be158239edd9b162b6c482a22.jpg,277,319,109,172,0,compliant_vehicle,green
raw_frames\frame_00188_jpg.rf.e8ae543d8c2abf913605ca7f58026041.jpg,285,310,68,146,0,compliant_vehicle,green
raw_frames\frame_00188_jpg.rf.e8ae543d8c2abf913605ca7f58026041.jpg,343,212,21,81,0,compliant_vehicle,green
raw_frames\frame_00188_jpg.rf.e8ae543d8c2abf913605ca7f58026041.jpg,378,241,33,87,0,compliant_vehicle,green
raw_frames\frame_00188_jpg.rf.e8ae543d8c2abf913605ca7f58026041.jpg,417,244,25,93,0,compliant_vehicle,green
raw_frames\frame_00189_jpg.rf.ac6db0b0ee5dbb2aba2ef35870b54c79.jpg,286,302,67,135,0,compliant_vehicle,green
raw_frames\frame_00189_jpg.rf.ac6db0b0ee5dbb2aba2ef35870b54c79.jpg,326,199,37,57,0,compliant_vehicle,green
raw_frames\frame_00189_jpg.rf.ac6db0b0ee5dbb2aba2ef35870b54c79.jpg,379,252,19,57,0,compliant_vehicle,green
raw_frames\frame_00189_jpg.rf.ac6db0b0ee5dbb2aba2ef35870b54c79.jpg,403,227,38,71,0,compliant_vehicle,green
raw_frames\frame_00189_jpg.rf.ac6db0b0ee5dbb2aba2ef35870b54c79.jpg,356,396,110,193,0,compliant_vehicle,green
raw_frames\frame_00191_jpg.rf.48de81fdadb6153980a9cd3728b5c7c7.jpg,283,290,93,157,0,compliant_vehicle,green
raw_frames\frame_00191_jpg.rf.48de81fdadb6153980a9cd3728b5c7c7.jpg,245,222,24,63,0,compliant_vehicle,green
raw_frames\frame_00191_jpg.rf.48de81fdadb6153980a9cd3728b5c7c7.jpg,235,208,17,47,0,compliant_vehicle,green
raw_frames\frame_00191_jpg.rf.48de81fdadb6153980a9cd3728b5c7c7.jpg,282,170,32,44,0,compliant_vehicle,green
raw_frames\frame_00191_jpg.rf.48de81fdadb6153980a9cd3728b5c7c7.jpg,221,157,18,61,0,compliant_vehicle,green
raw_frames\frame_00192_jpg.rf.df3bed1616e28fe26cb335b6b5898d4b.jpg,334,149,36,65,0,compliant_vehicle,green
raw_frames\frame_00192_jpg.rf.df3bed1616e28fe26cb335b6b5898d4b.jpg,364,199,23,56,0,compliant_vehicle,green
raw_frames\frame_00192_jpg.rf.df3bed1616e28fe26cb335b6b5898d4b.jpg,385,186,16,49,0,compliant_vehicle,green
raw_frames\frame_00192_jpg.rf.df3bed1616e28fe26cb335b6b5898d4b.jpg,285,276,58,138,0,compliant_vehicle,green
raw_frames\frame_00193_jpg.rf.994a8b276e4bed65dd85aab55c4b2053.jpg,280,258,66,108,0,compliant_vehicle,green
raw_frames\frame_00193_jpg.rf.994a8b276e4bed65dd85aab55c4b2053.jpg,343,126,11,49,0,compliant_vehicle,green
raw_frames\frame_00193_jpg.rf.994a8b276e4bed65dd85aab55c4b2053.jpg,354,185,25,50,0,compliant_vehicle,green
raw_frames\frame_00193_jpg.rf.994a8b276e4bed65dd85aab55c4b2053.jpg,374,168,17,50,0,compliant_vehicle,green
raw_frames\frame_00194_jpg.rf.a321140b2715d8c03f57fe451d9be98a.jpg,283,241,61,109,0,compliant_vehicle,green
raw_frames\frame_00194_jpg.rf.a321140b2715d8c03f57fe451d9be98a.jpg,358,175,15,51,0,compliant_vehicle,green
raw_frames\frame_00194_jpg.rf.a321140b2715d8c03f57fe451d9be98a.jpg,336,132,27,51,0,compliant_vehicle,green
raw_frames\frame_00194_jpg.rf.a321140b2715d8c03f57fe451d9be98a.jpg,353,303,71,138,0,compliant_vehicle,green
raw_frames\frame_00195_jpg.rf.b66091b335fa579b9394fd6e69e7cae7.jpg,282,216,62,96,0,compliant_vehicle,green
raw_frames\frame_00195_jpg.rf.b66091b335fa579b9394fd6e69e7cae7.jpg,216,297,68,117,0,compliant_vehicle,green
raw_frames\frame_00195_jpg.rf.b66091b335fa579b9394fd6e69e7cae7.jpg,256,161,32,44,0,compliant_vehicle,green
raw_frames\frame_00195_jpg.rf.b9a830283ea9bda599ac063d78b65e85.jpg,268,205,93,112,0,compliant_vehicle,green
raw_frames\frame_00195_jpg.rf.b9a830283ea9bda599ac063d78b65e85.jpg,347,160,27,63,0,compliant_vehicle,green
raw_frames\frame_00195_jpg.rf.b9a830283ea9bda599ac063d78b65e85.jpg,348,124,18,51,0,compliant_vehicle,green
raw_frames\frame_00196_jpg.rf.01cf55ea21a2a45e6af5e99ec6b79fac.jpg,300,220,44,103,0,compliant_vehicle,green
raw_frames\frame_00196_jpg.rf.01cf55ea21a2a45e6af5e99ec6b79fac.jpg,350,152,30,53,0,compliant_vehicle,green
raw_frames\frame_00196_jpg.rf.01cf55ea21a2a45e6af5e99ec6b79fac.jpg,362,272,66,158,0,compliant_vehicle,green
raw_frames\frame_00197_jpg.rf.d10e89bc2c65bf4deafb02d92d487251.jpg,294,206,43,64,0,compliant_vehicle,green
raw_frames\frame_00197_jpg.rf.d10e89bc2c65bf4deafb02d92d487251.jpg,228,262,60,110,0,compliant_vehicle,green
raw_frames\frame_00197_jpg.rf.d10e89bc2c65bf4deafb02d92d487251.jpg,269,144,21,47,0,compliant_vehicle,green
raw_frames\frame_00198_jpg.rf.0e028457aaac08b3b418b22dd7164016.jpg,295,195,56,93,0,compliant_vehicle,green
raw_frames\frame_00198_jpg.rf.0e028457aaac08b3b418b22dd7164016.jpg,345,142,18,30,0,compliant_vehicle,green
raw_frames\frame_00198_jpg.rf.0e028457aaac08b3b418b22dd7164016.jpg,363,254,49,115,0,compliant_vehicle,green
raw_frames\frame_00198_jpg.rf.3fb3175a4aa83fb0cdc2957c6ca46e2c.jpg,295,199,52,70,0,compliant_vehicle,green
raw_frames\frame_00198_jpg.rf.3fb3175a4aa83fb0cdc2957c6ca46e2c.jpg,215,238,70,126,0,compliant_vehicle,green
raw_frames\frame_00198_jpg.rf.3fb3175a4aa83fb0cdc2957c6ca46e2c.jpg,270,146,28,33,0,compliant_vehicle,green
raw_frames\frame_00198_jpg.rf.3fb3175a4aa83fb0cdc2957c6ca46e2c.jpg,342,338,88,135,0,compliant_vehicle,green
raw_frames\frame_00199_jpg.rf.41afb25a2e3a75c7d09c3bb64f13e334.jpg,301,201,36,80,0,compliant_vehicle,green
raw_frames\frame_00199_jpg.rf.41afb25a2e3a75c7d09c3bb64f13e334.jpg,353,232,76,108,0,compliant_vehicle,green
raw_frames\frame_00199_jpg.rf.41afb25a2e3a75c7d09c3bb64f13e334.jpg,419,305,53,85,0,compliant_vehicle,green
raw_frames\frame_00199_jpg.rf.41afb25a2e3a75c7d09c3bb64f13e334.jpg,257,302,50,150,0,compliant_vehicle,green
raw_frames\frame_00200_jpg.rf.cfb81895e979d467dd72f7725d0ed251.jpg,251,278,59,104,0,compliant_vehicle,green
raw_frames\frame_00200_jpg.rf.cfb81895e979d467dd72f7725d0ed251.jpg,285,177,46,88,0,compliant_vehicle,green
raw_frames\frame_00200_jpg.rf.cfb81895e979d467dd72f7725d0ed251.jpg,361,222,40,90,0,compliant_vehicle,green
raw_frames\frame_00200_jpg.rf.cfb81895e979d467dd72f7725d0ed251.jpg,416,282,43,91,0,compliant_vehicle,green
raw_frames\frame_00202_jpg.rf.4158efaab8521b52fe461a5f5ae51dd9.jpg,298,182,44,57,0,compliant_vehicle,green
raw_frames\frame_00202_jpg.rf.4158efaab8521b52fe461a5f5ae51dd9.jpg,352,176,30,94,0,compliant_vehicle,green
raw_frames\frame_00202_jpg.rf.4158efaab8521b52fe461a5f5ae51dd9.jpg,392,209,36,48,0,compliant_vehicle,green
raw_frames\frame_00202_jpg.rf.4158efaab8521b52fe461a5f5ae51dd9.jpg,389,264,32,61,0,compliant_vehicle,green
raw_frames\frame_00202_jpg.rf.4158efaab8521b52fe461a5f5ae51dd9.jpg,259,236,69,113,0,compliant_vehicle,green
raw_frames\frame_00204_jpg.rf.cdec1e441d05fcfa38fcf0ae251bfd2b.jpg,260,215,58,100,0,compliant_vehicle,green
raw_frames\frame_00204_jpg.rf.cdec1e441d05fcfa38fcf0ae251bfd2b.jpg,313,143,30,71,0,compliant_vehicle,green
raw_frames\frame_00204_jpg.rf.cdec1e441d05fcfa38fcf0ae251bfd2b.jpg,342,171,32,68,0,compliant_vehicle,green
raw_frames\frame_00204_jpg.rf.cdec1e441d05fcfa38fcf0ae251bfd2b.jpg,391,214,33,40,0,compliant_vehicle,green
raw_frames\frame_00204_jpg.rf.cdec1e441d05fcfa38fcf0ae251bfd2b.jpg,344,324,56,106,0,compliant_vehicle,green
raw_frames\frame_00206_jpg.rf.0313a0f42c36147d2dbd5016a35f1393.jpg,356,272,34,62,0,compliant_vehicle,green
raw_frames\frame_00206_jpg.rf.0313a0f42c36147d2dbd5016a35f1393.jpg,323,203,51,83,0,compliant_vehicle,green
raw_frames\frame_00206_jpg.rf.0313a0f42c36147d2dbd5016a35f1393.jpg,257,230,28,54,0,compliant_vehicle,green
raw_frames\frame_00206_jpg.rf.0313a0f42c36147d2dbd5016a35f1393.jpg,258,165,30,56,0,compliant_vehicle,green
raw_frames\frame_00206_jpg.rf.0313a0f42c36147d2dbd5016a35f1393.jpg,295,155,30,63,0,compliant_vehicle,green
raw_frames\frame_00206_jpg.rf.25119fc8c36da5724d87312fc5ac989e.jpg,244,242,46,87,0,compliant_vehicle,green
raw_frames\frame_00206_jpg.rf.25119fc8c36da5724d87312fc5ac989e.jpg,276,199,36,79,0,compliant_vehicle,green
raw_frames\frame_00206_jpg.rf.25119fc8c36da5724d87312fc5ac989e.jpg,313,147,26,53,0,compliant_vehicle,green
raw_frames\frame_00206_jpg.rf.25119fc8c36da5724d87312fc5ac989e.jpg,347,168,20,52,0,compliant_vehicle,green
raw_frames\frame_00206_jpg.rf.25119fc8c36da5724d87312fc5ac989e.jpg,355,228,32,71,0,compliant_vehicle,green
raw_frames\frame_00207_jpg.rf.5119924cdd052355994ede097464c143.jpg,282,199,43,71,0,compliant_vehicle,green
raw_frames\frame_00207_jpg.rf.5119924cdd052355994ede097464c143.jpg,318,147,18,36,0,compliant_vehicle,green
raw_frames\frame_00207_jpg.rf.5119924cdd052355994ede097464c143.jpg,351,169,37,40,0,compliant_vehicle,green
raw_frames\frame_00207_jpg.rf.5119924cdd052355994ede097464c143.jpg,351,213,33,63,0,compliant_vehicle,green
raw_frames\frame_00207_jpg.rf.5119924cdd052355994ede097464c143.jpg,256,235,38,96,0,compliant_vehicle,green
raw_frames\frame_00209_jpg.rf.f5885650fbaae703aaa72030f3f2f650.jpg,314,171,40,65,0,compliant_vehicle,green
raw_frames\frame_00209_jpg.rf.f5885650fbaae703aaa72030f3f2f650.jpg,274,148,12,41,0,compliant_vehicle,green
raw_frames\frame_00209_jpg.rf.f5885650fbaae703aaa72030f3f2f650.jpg,249,178,30,43,0,compliant_vehicle,green
raw_frames\frame_00209_jpg.rf.f5885650fbaae703aaa72030f3f2f650.jpg,198,268,28,80,0,compliant_vehicle,green
raw_frames\frame_00209_jpg.rf.f5885650fbaae703aaa72030f3f2f650.jpg,305,266,63,110,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.36afe2f59daff241087717f00797d7b1.jpg,231,258,82,113,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.36afe2f59daff241087717f00797d7b1.jpg,207,219,40,60,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.36afe2f59daff241087717f00797d7b1.jpg,307,222,32,68,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.36afe2f59daff241087717f00797d7b1.jpg,324,167,31,67,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.36afe2f59daff241087717f00797d7b1.jpg,248,148,43,65,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.e2b8948fdf1d34dfcf1850485b91aafa.jpg,280,172,39,61,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.e2b8948fdf1d34dfcf1850485b91aafa.jpg,250,209,30,48,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.e2b8948fdf1d34dfcf1850485b91aafa.jpg,305,237,17,64,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.e2b8948fdf1d34dfcf1850485b91aafa.jpg,391,219,26,64,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.e2b8948fdf1d34dfcf1850485b91aafa.jpg,344,147,36,51,0,compliant_vehicle,green
raw_frames\frame_00210_jpg.rf.e2b8948fdf1d34dfcf1850485b91aafa.jpg,326,264,80,144,0,compliant_vehicle,green
raw_frames\frame_00211_jpg.rf.1216abb9d12809d4c87a92376bb684c8.jpg,328,231,73,159,0,compliant_vehicle,green
raw_frames\frame_00211_jpg.rf.1216abb9d12809d4c87a92376bb684c8.jpg,302,206,29,68,0,compliant_vehicle,green
raw_frames\frame_00211_jpg.rf.1216abb9d12809d4c87a92376bb684c8.jpg,276,184,34,51,0,compliant_vehicle,green
raw_frames\frame_00211_jpg.rf.1216abb9d12809d4c87a92376bb684c8.jpg,350,155,23,34,0,compliant_vehicle,green
raw_frames\frame_00211_jpg.rf.1216abb9d12809d4c87a92376bb684c8.jpg,385,204,36,47,0,compliant_vehicle,green
raw_frames\frame_00212_jpg.rf.ba140d8dfcf7d56449241aadc5f47b24.jpg,324,223,55,105,0,compliant_vehicle,green
raw_frames\frame_00212_jpg.rf.ba140d8dfcf7d56449241aadc5f47b24.jpg,270,181,39,54,0,compliant_vehicle,green
raw_frames\frame_00212_jpg.rf.ba140d8dfcf7d56449241aadc5f47b24.jpg,332,143,39,24,0,compliant_vehicle,green
raw_frames\frame_00212_jpg.rf.ba140d8dfcf7d56449241aadc5f47b24.jpg,396,312,78,129,0,compliant_vehicle,green
raw_frames\frame_00213_jpg.rf.48fdefded3fb853906ac8ab6992bd025.jpg,332,206,57,97,0,compliant_vehicle,green
raw_frames\frame_00213_jpg.rf.48fdefded3fb853906ac8ab6992bd025.jpg,392,255,70,108,0,compliant_vehicle,green
raw_frames\frame_00213_jpg.rf.48fdefded3fb853906ac8ab6992bd025.jpg,312,165,39,44,0,compliant_vehicle,green
raw_frames\frame_00213_jpg.rf.48fdefded3fb853906ac8ab6992bd025.jpg,272,166,40,57,0,compliant_vehicle,green
raw_frames\frame_00213_jpg.rf.48fdefded3fb853906ac8ab6992bd025.jpg,369,157,31,55,0,compliant_vehicle,green
raw_frames\frame_00213_jpg.rf.6f20aecd0e93d69cb4dcf5d63076d053.jpg,246,218,73,78,0,compliant_vehicle,green
raw_frames\frame_00213_jpg.rf.6f20aecd0e93d69cb4dcf5d63076d053.jpg,291,175,27,52,0,compliant_vehicle,green
raw_frames\frame_00213_jpg.rf.6f20aecd0e93d69cb4dcf5d63076d053.jpg,329,163,38,68,0,compliant_vehicle,green
raw_frames\frame_00213_jpg.rf.6f20aecd0e93d69cb4dcf5d63076d053.jpg,211,253,41,89,0,compliant_vehicle,green
raw_frames\frame_00215_jpg.rf.890aa497081ed336e5727eeab9b1539a.jpg,327,185,51,76,0,compliant_vehicle,green
raw_frames\frame_00215_jpg.rf.890aa497081ed336e5727eeab9b1539a.jpg,391,196,27,78,0,compliant_vehicle,green
raw_frames\frame_00215_jpg.rf.890aa497081ed336e5727eeab9b1539a.jpg,373,270,46,64,0,compliant_vehicle,green
raw_frames\frame_00216_jpg.rf.6aa24b69e4e55562727711cdd0dc77cb.jpg,331,177,38,57,0,compliant_vehicle,green
raw_frames\frame_00216_jpg.rf.6aa24b69e4e55562727711cdd0dc77cb.jpg,379,198,31,51,0,compliant_vehicle,green
raw_frames\frame_00216_jpg.rf.6aa24b69e4e55562727711cdd0dc77cb.jpg,378,248,30,52,0,compliant_vehicle,green
raw_frames\frame_00216_jpg.rf.6aa24b69e4e55562727711cdd0dc77cb.jpg,341,279,53,76,0,compliant_vehicle,green
raw_frames\frame_00216_jpg.rf.71c538e1d4cd95c07c02cacb73d3b6fd.jpg,246,277,49,97,0,compliant_vehicle,green
raw_frames\frame_00216_jpg.rf.71c538e1d4cd95c07c02cacb73d3b6fd.jpg,224,251,35,82,0,compliant_vehicle,green
raw_frames\frame_00216_jpg.rf.71c538e1d4cd95c07c02cacb73d3b6fd.jpg,230,201,28,43,0,compliant_vehicle,green
raw_frames\frame_00216_jpg.rf.71c538e1d4cd95c07c02cacb73d3b6fd.jpg,271,166,33,76,0,compliant_vehicle,green
raw_frames\frame_00217_jpg.rf.c65abeb2adf85522bd1bc45a89de533e.jpg,351,221,47,121,0,compliant_vehicle,green
raw_frames\frame_00217_jpg.rf.c65abeb2adf85522bd1bc45a89de533e.jpg,329,173,36,50,0,compliant_vehicle,green
raw_frames\frame_00217_jpg.rf.c65abeb2adf85522bd1bc45a89de533e.jpg,376,206,37,79,0,compliant_vehicle,green
raw_frames\frame_00218_jpg.rf.d5b00d3467676c3dffd62ec16aeed854.jpg,344,209,28,59,0,compliant_vehicle,green
raw_frames\frame_00218_jpg.rf.d5b00d3467676c3dffd62ec16aeed854.jpg,372,197,41,68,0,compliant_vehicle,green
raw_frames\frame_00218_jpg.rf.d5b00d3467676c3dffd62ec16aeed854.jpg,317,154,45,74,0,compliant_vehicle,green
